launch_service_provider,mission,name,net,pad,rocket,status
Italian Space Agency,San Marco 3,Scout B | San Marco 3,04/24/1971 7:32 a.m.,"San Marco platform | Broglio Space Center, Kenya",Scout B,Launch Successful
Italian Space Agency,San Marco 4,Scout D-1 | San Marco 4,02/18/1974 10:05 a.m.,"San Marco platform | Broglio Space Center, Kenya",Scout D-1,Launch Successful
Italian Space Agency,"Transit-O 25,31","Scout G-1 | Transit-O 25,31",08/25/1988 6:59 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
