launch_service_provider,mission,name,net,pad,rocket,status
Khrunichev State Research and Production Space Center,PAS 5,Proton-K/DM-2M | PAS 5,08/28/1997 12:33 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Iridium 27 to 33,Proton-K/17S40 | Iridium 27 to 33,09/14/1997 1:36 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,Kupon,Proton-K/DM-2M | Kupon,11/12/1997 5 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1G,Proton-K/DM-2M | Astra 1G,12/02/1997 11:10 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Asiasat 3,Proton-K/DM-2M | Asiasat 3,12/24/1997 11:19 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Failure
Khrunichev State Research and Production Space Center,Iridium 62 to 68,Proton-K/17S40 | Iridium 62 to 68,04/07/1998 2:13 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 4,Proton | US-KMO 4,04/29/1998 4:36 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Echostar IV,Proton-K/DM-2M | Echostar IV,05/07/1998 11:45 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 2A,Proton-K/DM-2M | Astra 2A,08/30/1998 12:31 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,PAS 8,Proton-K/DM-2M | PAS 8,11/04/1998 5:12 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Zarya,Proton | Zarya,11/20/1998 6:40 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 72 to 74,Proton | Uragan 72 to 74,12/30/1998 6:35 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Telstar 6,Proton-K/DM-2M | Telstar 6,02/15/1999 5:12 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 4,Proton | Raduga-1 4,02/28/1999 4 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Asiasat 3S,Proton-K/DM-2M | Asiasat 3S,03/21/1999 12:09 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Nimiq 1,Proton-K/DM-2M | Nimiq 1,05/20/1999 10:30 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1H,Proton-K/DM-2M | Astra 1H,06/18/1999 1:49 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Raduga 34,Proton-K/Briz-M | Raduga 34,07/05/1999 1:32 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/Briz-M,Launch Failure
Khrunichev State Research and Production Space Center,Yamal-101 & 102,Proton-K/DM-2M | Yamal-101 & 102,09/06/1999 4:36 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,LMI 1,Proton-K/DM-2M | LMI 1,09/26/1999 10:30 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress-A No. 1,Proton | Ekspress-A No. 1,10/27/1999 4:16 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Khrunichev State Research and Production Space Center,Garuda 1,Proton-K/DM-2M | Garuda 1,02/12/2000 9:10 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress 6A,Proton-K/DM-2M | Ekspress 6A,03/12/2000 4:07 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Sesat,Proton-K/DM-2M | Sesat,04/17/2000 9:06 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Gorizont 33,Proton-K/Briz-M | Gorizont 33,06/06/2000 2:59 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress 3A,Proton-K/DM-2M | Ekspress 3A,06/24/2000 12:28 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Sirius FM-1,Proton-K/DM-2M | Sirius FM-1,06/30/2000 10:08 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Potok 10,Proton | Potok 10,07/04/2000 11:44 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Zvezda,Proton | Zvezda,07/12/2000 4:56 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
