launch_service_provider,mission,name,net,pad,rocket,status
Mitsubishi Heavy Industries,DSN 3 (Kirameki 3),H3 | DSN 3 (Kirameki 3),12/31/2024 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,HTV-X1,H3-24 | HTV-X1,12/31/2024 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3-24,To Be Determined
Mitsubishi Heavy Industries,Advanced Land Observing Satellite-4 (ALOS-4),H3-30 | Advanced Land Observing Satellite-4 (ALOS-4),12/31/2024 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3-30,To Be Determined
Mitsubishi Heavy Industries,Michibiki 5 (QZS-5),H3 | Michibiki 5 (QZS-5),12/31/2024 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,—,H3 | Inmarsat satellite,12/31/2024 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,HTV-X2,H3-24 | HTV-X2,12/31/2025 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3-24,To Be Determined
Mitsubishi Heavy Industries,Lunar Polar Exploration Mission (LUPEX),H3 | Lunar Polar Exploration Mission (LUPEX),12/31/2025 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,Michibiki 7 (QZS-7),H3 | Michibiki 7 (QZS-7),12/31/2025 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,Michibiki 6 (QZS-6),H3 | Michibiki 6 (QZS-6),12/31/2025 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,ETS-9,H3 | ETS-9,12/31/2025 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3,To Be Determined
Mitsubishi Heavy Industries,HTV-X3,H3-24 | HTV-X3,12/31/2026 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3-24,To Be Determined
Mitsubishi Heavy Industries,Martian Moon eXplorer (MMX),H3-24 | Martian Moon eXplorer (MMX),12/31/2026 midnight,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H3-24,To Be Determined
