launch_service_provider,mission,name,net,pad,rocket,status
Russian Space Forces,"Kosmos 2535, Kosmos 2536, Kosmos 2537, Kosmos 2538","Soyuz 2.1v/Volga | Kosmos 2535, Kosmos 2536, Kosmos 2537, Kosmos 2538",07/10/2019 5:14 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2-1v,Launch Successful
Russian Space Forces,Meridian-M No.18,Soyuz 2.1a/Fregat-M | Meridian-M No.18,07/30/2019 5:56 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Space Forces,Geo-IK-2 N13L (Kosmos 2540),Rokot / Briz-KM | Geo-IK-2 N13L (Kosmos 2540),08/30/2019 2 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
Russian Space Forces,EKS 3 (Tundra 3) (Kosmos 2541),Soyuz 2.1b/Fregat | EKS 3 (Tundra 3) (Kosmos 2541),09/26/2019 7:46 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Space Forces,Kosmos 2542,Soyuz 2.1v/Volga | Kosmos 2542,11/25/2019 5:52 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2-1v,Launch Successful
Russian Space Forces,Glonass-M No. 59 (Kosmos 2544),Soyuz 2.1b/Fregat-M | Glonass-M No. 59 (Kosmos 2544),12/11/2019 8:54 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Space Forces,"Gonets-M24, Gonets-M25, Gonets-M26 & Blits-M","Rokot/Briz-KM | Gonets-M24, Gonets-M25, Gonets-M26 & Blits-M",12/26/2019 11:11 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
Russian Space Forces,Meridian-M No.19L,Soyuz 2.1a/Fregat-M | Meridian-M No.19L,02/20/2020 8:24 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Space Forces,Glonass-M No. 60 (Kosmos 2545),Soyuz 2.1b/Fregat-M | Glonass-M No. 60 (Kosmos 2545),03/16/2020 6:28 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Space Forces,EKS 4 (Tundra 4) (Kosmos 2546),Soyuz 2.1b/Fregat | EKS 4 (Tundra 4) (Kosmos 2546),05/22/2020 7:31 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Space Forces,"Gonets-M27, Gonets-M28, Gonets-M29 & others","Soyuz 2.1b/Fregat-M | Gonets-M27, Gonets-M28, Gonets-M29 & others",09/28/2020 11:20 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Space Forces,Glonass-K1 No. 15 (Kosmos 2547),Soyuz 2.1b/Fregat | Glonass-K1 No. 15 (Kosmos 2547),10/25/2020 7:08 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
