launch_service_provider,mission,name,net,pad,rocket,status
United States Air Force,Landsat 2,Delta 2910 | Landsat 2,01/22/1975 5:55 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2910,Launch Successful
United States Air Force,SMS 2,Delta 2914 | SMS 2,02/06/1975 10:04 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,INTELSAT IV F6,Atlas SLV-3D Centaur | INTELSAT IV F6,02/20/1975 11:35 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Failure
United States Air Force,Jumpseat 4,Titan 34B | Jumpseat 4,03/10/1975 4:41 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,Geos 3,Delta 1410 | Geos 3,04/09/1975 11:58 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 1410,Launch Successful
United States Air Force,P72-2,Atlas F | P72-2,04/13/1975 12:51 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F,Launch Failure
United States Air Force,KH-8 44,Titan 24B | KH-8 44,04/18/1975 4:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Anik A3,Delta 2914 | Anik A3,05/07/1975 11:35 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,DSCS-2 5 & 6,Titan IIIC | DSCS-2 5 & 6,05/20/1975 2:03 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,INTELSAT IV F1,Atlas SLV-3D Centaur | INTELSAT IV F1,05/22/1975 10:04 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,DMSP-5C F2,Thor Burner 2A | DMSP-5C F2,05/24/1975 3:22 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,KH-9 10,Titan IIID | KH-9 10,06/08/1975 6:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Nimbus 6,Delta 2910 | Nimbus 6,06/12/1975 8:12 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2910,Launch Successful
United States Air Force,Canyon 6,Atlas SLV-3A Agena D | Canyon 6,06/18/1975 9 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,OSO 8,Delta 1910 | OSO 8,06/21/1975 11:43 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 1910,Launch Successful
United States Air Force,COS-B,Delta 2913 | COS-B,08/09/1975 1:50 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2913,Launch Successful
United States Air Force,Symphonie 2,Delta 2914 | Symphonie 2,08/27/1975 1:42 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Intelsat-4A 1,Atlas SLV-3D Centaur | Intelsat-4A 1,09/26/1975 12:17 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,AE-D,Delta 2910 | AE-D,10/06/1975 9 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2910,Launch Successful
United States Air Force,KH-8 45,Titan 24B | KH-8 45,10/09/1975 7:15 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,TIP 2,Scout D-1 | TIP 2,10/12/1975 6:39 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout D-1,Launch Successful
United States Air Force,GOES 1,Delta 2914 | GOES 1,10/16/1975 10:40 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,AE-E,Delta 2910 | AE-E,11/20/1975 2:06 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2910,Launch Successful
United States Air Force,KH-9 11,Titan IIID | KH-9 11,12/04/1975 8:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Satcom 1,Delta 3914 | Satcom 1,12/13/1975 1:56 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,DSP 5,Titan IIIC | DSP 5,12/14/1975 5:15 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Hermes,Delta 2914 | Hermes,01/17/1976 11:27 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Intelsat-4A 2,Atlas SLV-3D Centaur | Intelsat-4A 2,01/29/1976 11:56 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,DMSP-5C F3,Thor Burner 2A | DMSP-5C F3,02/19/1976 7:52 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,Marisat 1,Delta 2914 | Marisat 1,02/19/1976 10:32 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,"LES 8, 9 & Solrad 11A, 11B","Titan IIIC | LES 8, 9 & Solrad 11A, 11B",03/15/1976 1:25 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-8 46,Titan 24B | KH-8 46,03/22/1976 6:14 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Satcom 2,Delta 3914 | Satcom 2,03/26/1976 10:47 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,NATO 3A,Delta 2914 | NATO 3A,04/22/1976 8:46 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,"Parcae 1A,B,C & MSD 1","Atlas F/MSD | Parcae 1A,B,C & MSD 1",04/30/1976 7:12 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/MSD,Launch Successful
United States Air Force,Lageos 1,Delta 2913 | Lageos 1,05/04/1976 8 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2913,Launch Successful
United States Air Force,Comstar 1A,Atlas SLV-3D Centaur | Comstar 1A,05/13/1976 10:28 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Wideband,Scout B-1 | Wideband,05/22/1976 7:42 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout B-1,Launch Successful
United States Air Force,Quasar 1,Titan 34B | Quasar 1,06/02/1976 8:56 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,Marisat 2,Delta 2914 | Marisat 2,06/10/1976 12:09 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,DSP 6,Titan IIIC | DSP 6,06/26/1976 3 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-9 12,Titan IIID | KH-9 12,07/08/1976 6:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Palapa A1,Delta 2914 | Palapa A1,07/08/1976 11:31 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Comstar 1B,Atlas SLV-3D Centaur | Comstar 1B,07/22/1976 10:04 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,NOAA 5,Delta 2310 | NOAA 5,07/29/1976 5:07 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2310,Launch Successful
United States Air Force,Quasar 2,Titan 34B | Quasar 2,08/06/1976 10:21 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,TIP 3,Scout D-1 | TIP 3,09/01/1976 9:14 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout D-1,Launch Successful
United States Air Force,DMSP-5D1 F1,Thor DSV-2U | DMSP-5D1 F1,09/11/1976 8 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor DSV-2U,Launch Successful
United States Air Force,KH-8 47,Titan 24B | KH-8 47,09/15/1976 6:50 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Marisat 3,Delta 2914 | Marisat 3,10/14/1976 10:44 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,KH-11 1,Titan IIID | KH-11 1,12/19/1976 6:19 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,NATO 3B,Delta 2914 | NATO 3B,01/28/1977 12:50 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,DSP 7,Titan IIIC | DSP 7,02/06/1977 6 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Palapa A2,Delta 2914 | Palapa A2,03/10/1977 11:16 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,KH-8 48,Titan 24B | KH-8 48,03/13/1977 6:41 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Geos 1,Delta 2914 | Geos 1,04/20/1977 10:15 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Failure
United States Air Force,DSCS-2 7 & 8,Titan IIIC | DSCS-2 7 & 8,05/12/1977 2:26 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Canyon 7,Atlas SLV-3A Agena D | Canyon 7,05/23/1977 6:13 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,Intelsat-4A 4,Atlas SLV-3D Centaur | Intelsat-4A 4,05/26/1977 9:47 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,DMSP-5D1 F2,Thor DSV-2U | DMSP-5D1 F2,06/05/1977 2:59 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor DSV-2U,Launch Successful
United States Air Force,GOES 2,Delta 2914 | GOES 2,06/16/1977 10:51 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,NTS 2,Atlas F/SVS | NTS 2,06/23/1977 8:17 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,KH-9 13,Titan IIID | KH-9 13,06/27/1977 6:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Himawari,Delta 2914 | Himawari,07/14/1977 10:39 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,HEAO 1,Atlas SLV-3D Centaur | HEAO 1,08/12/1977 6:29 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Sirio 1,Delta 2313 | Sirio 1,08/25/1977 11:49 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2313,Launch Successful
United States Air Force,OTS 1,Delta 3914 | OTS 1,09/13/1977 11:31 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Failure
United States Air Force,KH-8 49,Titan 24B | KH-8 49,09/23/1977 6:34 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Intelsat-4A 5,Atlas SLV-3D Centaur | Intelsat-4A 5,09/30/1977 1:02 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Failure
United States Air Force,ISEE 1 & 2,Delta 2914 | ISEE 1 & 2,10/22/1977 1:53 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Transat O-11,Scout D-1 | Transat O-11,10/28/1977 4:52 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout D-1,Launch Successful
United States Air Force,Meteosat 1,Delta 2914 | Meteosat 1,11/23/1977 1:35 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,"Parcae 2A,B,C & MSD 2","Atlas F/MSD | Parcae 2A,B,C & MSD 2",12/08/1977 5:45 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/MSD,Launch Successful
United States Air Force,Aquacade 3,Atlas SLV-3A Agena D | Aquacade 3,12/11/1977 10:45 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,Sakura,Delta 2914 | Sakura,12/15/1977 12:47 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Intelsat-4A 3,Atlas SLV-3D Centaur | Intelsat-4A 3,01/07/1978 12:15 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,IUE,Delta 2914 | IUE,01/26/1978 5:36 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,FLTSATCOM 1,Atlas SLV-3D Centaur | FLTSATCOM 1,02/09/1978 9:17 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Navstar 1,Atlas F/SVS | Navstar 1,02/22/1978 11:44 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,Jumpseat 5,Titan 34B | Jumpseat 5,02/25/1978 5 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,Landsat 3,Delta 2910 | Landsat 3,03/05/1978 5:54 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2910,Launch Successful
United States Air Force,KH-9 14,Titan IIID | KH-9 14,03/16/1978 6:40 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,DSCS-2 9 & 10,Titan IIIC | DSCS-2 9 & 10,03/25/1978 6:09 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Failure
United States Air Force,Intelsat-4A 6,Atlas SLV-3D Centaur | Intelsat-4A 6,03/31/1978 11:36 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Aquacade 4,Atlas SLV-3A Agena D | Aquacade 4,04/07/1978 12:45 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,Yuri 1,Delta 2914 | Yuri 1,04/07/1978 10:01 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,DMSP-5D1 F3,Thor DSV-2U | DMSP-5D1 F3,05/01/1978 3:05 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor DSV-2U,Launch Successful
United States Air Force,OTS 2,Delta 3914 | OTS 2,05/11/1978 10:59 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,Navstar 2,Atlas F/SVS | Navstar 2,05/13/1978 10:34 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,Pioneer Venus Orbiter,Atlas SLV-3D Centaur | Pioneer Venus Orbiter,05/20/1978 1:13 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Chalet 8,Titan IIIC | Chalet 8,06/10/1978 7:08 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-11 2,Titan IIID | KH-11 2,06/14/1978 6:23 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,GOES 3,Delta 2914 | GOES 3,06/16/1978 10:49 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Seasat 1,Atlas F/Agena D | Seasat 1,06/27/1978 1:12 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/Agena D,Launch Successful
United States Air Force,Comstar 1C,Atlas SLV-3D Centaur | Comstar 1C,06/29/1978 10:24 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Geos 2,Delta 2914 | Geos 2,07/14/1978 10:43 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Quasar 3,Titan 34B | Quasar 3,08/05/1978 5 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,Pioneer Venus Multiprobe,Atlas SLV-3D Centaur | Pioneer Venus Multiprobe,08/08/1978 7:33 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,ISEE 3,Delta 2914 | ISEE 3,08/12/1978 3:12 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Navstar 3,Atlas F/SVS | Navstar 3,10/07/1978 12:28 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,Tiros-N,Atlas F | Tiros-N,10/13/1978 11:23 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,Nimbus 7,Delta 2910 | Nimbus 7,10/24/1978 8:14 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2910,Launch Successful
United States Air Force,Einstein Observatory,Atlas SLV-3D Centaur | Einstein Observatory,11/13/1978 5:24 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,NATO 3C,Delta 2914 | NATO 3C,11/19/1978 12:46 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Navstar 4,Atlas F/SVS | Navstar 4,12/11/1978 3:59 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,DSCS-2 11 & 12,Titan IIIC | DSCS-2 11 & 12,12/14/1978 12:40 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Anik B,Delta 3914 | Anik B,12/16/1978 12:21 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,SCATHA,Delta 2914 | SCATHA,01/30/1979 9:42 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,Solwind,Atlas F/OIS | Solwind,02/24/1979 8:20 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/OIS,Launch Successful
United States Air Force,KH-9 15,Titan IIID | KH-9 15,03/16/1979 6:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,FLTSATCOM 2,Atlas SLV-3D Centaur | FLTSATCOM 2,05/04/1979 6:57 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,KH-8 50,Titan 24B | KH-8 50,05/28/1979 6:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,DMSP-5D1 F4,Thor DSV-2U | DMSP-5D1 F4,06/06/1979 6:22 p.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor DSV-2U,Launch Successful
United States Air Force,DSP 8,Titan IIIC | DSP 8,06/10/1979 1:39 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,NOAA 6,Atlas F | NOAA 6,06/27/1979 3:51 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,Westar 3,Delta 2914 | Westar 3,08/10/1979 12:20 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,HEAO 3,Atlas SLV-3D Centaur | HEAO 3,09/20/1979 5:28 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Vortex 9,Titan IIIC | Vortex 9,10/01/1979 11:22 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,DSCS-2 13 & 14,Titan IIIC | DSCS-2 13 & 14,11/21/1979 2:09 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Satcom 3,Delta 3914 | Satcom 3,12/07/1979 1:35 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,FLTSATCOM 3,Atlas SLV-3D Centaur | FLTSATCOM 3,01/18/1980 1:26 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,KH-11 3,Titan IIID | KH-11 3,02/07/1980 9:10 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Navstar 5,Atlas F/SVS | Navstar 5,02/09/1980 11:08 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,Solar Maximum Mission,Delta 3910 | Solar Maximum Mission,02/14/1980 3:57 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3910,Launch Successful
United States Air Force,"Parcae 3A,B,C & MSD 3","Atlas F/MSD | Parcae 3A,B,C & MSD 3",03/03/1980 9:27 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/MSD,Launch Successful
United States Air Force,Navstar 6,Atlas F/SVS | Navstar 6,04/26/1980 10 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas F/SVS,Launch Successful
United States Air Force,NOAA B,Atlas F | NOAA B,05/29/1980 10:53 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,KH-9 16,Titan IIID | KH-9 16,06/18/1980 6:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,DMSP-5D1 F5,Thor DSV-2U | DMSP-5D1 F5,07/15/1980 2:22 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor DSV-2U,Launch Failure
United States Air Force,GOES 4,Delta 3914 | GOES 4,09/09/1980 10:27 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,FLTSATCOM 4,Atlas SLV-3D Centaur | FLTSATCOM 4,10/31/1980 3:54 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,SBS 1,Delta 3910/PAM | SBS 1,11/15/1980 10:49 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3910/PAM,Launch Successful
United States Air Force,Intelsat 502,Atlas SLV-3D Centaur | Intelsat 502,12/06/1980 11:31 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,"Parcae 4A,B,C & MSD 4","Atlas E/MSD | Parcae 4A,B,C & MSD 4",12/09/1980 7:18 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E/MSD,Launch Failure
United States Air Force,Quasar 4,Titan 34B | Quasar 4,12/13/1980 4:04 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,KH-8 51,Titan 24B | KH-8 51,02/28/1981 7:10 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,DSP 9,Titan IIIC | DSP 9,03/16/1981 7:24 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Jumpseat 6,Titan 34B | Jumpseat 6,04/24/1981 9:32 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,Nova 1,Scout G-1 | Nova 1,05/15/1981 6:07 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,GOES 5,Delta 3914 | GOES 5,05/22/1981 10:29 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Successful
United States Air Force,Intelsat 501,Atlas SLV-3D Centaur | Intelsat 501,05/23/1981 10:42 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,NOAA 7,Atlas F | NOAA 7,06/23/1981 10:52 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,Dynamics Explorer 1 & 2,Delta 3913 | Dynamics Explorer 1 & 2,08/03/1981 9:56 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 3913,Launch Successful
United States Air Force,FLTSATCOM 5,Atlas SLV-3D Centaur | FLTSATCOM 5,08/06/1981 8:16 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,KH-11 4,Titan IIID | KH-11 4,09/03/1981 6:29 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,SBS 2,Delta 3910/PAM | SBS 2,09/24/1981 11:09 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3910/PAM,Launch Successful
United States Air Force,Solar Mesosphere Explorer,Delta 2310 | Solar Mesosphere Explorer,10/06/1981 11:27 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2310,Launch Successful
United States Air Force,Vortex 10,Titan IIIC | Vortex 10,10/31/1981 9:22 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Satcom 3R,Delta 3910/PAM | Satcom 3R,11/20/1981 1:37 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3910/PAM,Launch Successful
United States Air Force,Intelsat 503,Atlas SLV-3D Centaur | Intelsat 503,12/15/1981 11:35 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
