launch_service_provider,mission,name,net,pad,rocket,status
EXOS Aerospace,SARGE Launch 4,SARGE | Launch 4,10/26/2019 5:40 p.m.,"Vertical Launch Area | Spaceport America, NM, USA",SARGE,Launch Failure
