launch_service_provider,mission,name,net,pad,rocket,status
Indian Space Research Organization,TDS-01,PSLV | TDS-01,03/31/2024 midnight,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",PSLV,To Be Determined
Indian Space Research Organization,GISAT-2,GSLV Mk II | GISAT-2,03/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,To Be Determined
Indian Space Research Organization,NISAR (NASA-ISRO Synthetic Aperture Radar),GSLV Mk II | NISAR (NASA-ISRO Synthetic Aperture Radar),03/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,To Be Determined
Indian Space Research Organization,Gaganyaan-2,LVM-3 | Gaganyaan-2,06/30/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",LVM-3 (GSLV Mk III),To Be Determined
Indian Space Research Organization,GSAT-7C,GSLV Mk II | GSAT-7C,06/30/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,To Be Determined
Indian Space Research Organization,—,GSLV Mk II | GSAT-32,12/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,To Be Determined
Indian Space Research Organization,—,PSLV | Proba-3,12/31/2024 midnight,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",PSLV,To Be Determined
Indian Space Research Organization,GSAT-20,LVM-3 | GSAT-20,12/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",LVM-3 (GSLV Mk III),To Be Determined
Indian Space Research Organization,RISAT-2A,PSLV | RISAT-2A,12/31/2024 midnight,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",PSLV,To Be Determined
Indian Space Research Organization,—,SSLV | 4 x BlackSky Global satellites,12/31/2024 midnight,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",SSLV,To Be Determined
Indian Space Research Organization,Gaganyaan-3,LVM-3 | Gaganyaan-3,12/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",LVM-3 (GSLV Mk III),To Be Determined
Indian Space Research Organization,—,GSLV | IDRSS-2,12/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,To Be Determined
Indian Space Research Organization,—,GSLV | IDRSS-1,12/31/2024 midnight,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,To Be Determined
