launch_service_provider,mission,name,net,pad,rocket,status
Brazilian Space Agency,SCD-2A,VLS-1 | SCD-2A,11/02/1997 12:25 p.m.,"VLS Pad | Alcântara Launch Center, Federative Republic of Brazil",VLS-1,Launch Failure
Brazilian Space Agency,SACI-2,VLS-1 | SACI-2,12/11/1999 6:25 p.m.,"VLS Pad | Alcântara Launch Center, Federative Republic of Brazil",VLS-1,Launch Failure
